narrator,"scott looks up, taking his hands away, revealing for an instant that his eyes are merely bright red embers in his head. featureless but for the color. freckles takes a step back. int. gym - outside boys room - night a blinding flash of light shows through the frosted glass in the double door and cuts through the crack into the dark of the gym. all who see it are stunned. frozen. a lingering moment of confusion, then: boom, the doors to the boys room burst open and the occupants scatter into the gym. int. gym - stall - night freckles is still there, legs locked. freckles p.o.v. he looks at scott who is now crying meekly in the stall, covering his eyes again -- afraid to open them. the door of the stall across from him swings closed to reveal: a hole, punched through the stall door framing scotts face perfectly. pull back to reveal that the hole continues through the wall, into the girls bathroom next door. in the corner several girls huddle together, they are afraid. int. senate hearing room - day packed with reporters and photographers. theres a dais - a raised panel of senators - and a second, lower panel. this is where the ""experts"" are testifying. panning across the faces of several g.o.p. creeps as they watch something with varying degrees of interest. titles: washington d.c. - the not too distant future a womans voice holds over the proceedings. it is the voice of jean grey - whom we will soon meet. as she is speaking, we come to a large screen television at one end of the room."
jean,"in every organism on earth there exists a mutator gene - the x-factor, as it has come to be known. it is the basic building block of evolution - the reason we have evolved from homo habilus..."
narrator,"footage reflects the various stages of human evolution. accompanying it is a graph with a diagonal line indicating the ascent of the ""human being"" as we know it. accompanying the graph are evolving images of the ""evolution of man."""
jean,"... to homo erectus, to homo sapiens neanderthals, and, finally, to homo sapiens."
narrator,"the animated demo on the screen zooms in on the lowest order of human depicted - homo habilus - a primitive, ape- like humanoid covered in hair. as he is singled out, the terrain of his time appears, along with the harsh signs of his winter."
jean,"taking its cues from the climate, terrain, various sources of nourishment, the mutator gene tells the body when it needs to change to adapt to a new environment. the process is subtle, normally taking thousands of years."
narrator,"as the graphic changes and depicts warmer climate, the hair starts to disappear on the mans body - gradually evolving into the human we now know as ourselves. now the terrain is modern, the weather pleasant. the image pulls back and places this man back in line at the front of evolution."
jean,"only in the last few thousand years did mankind begin to make clothes for himself, build shelters, use heat and grow food in large quantities. with this man-made environment remaining relatively stable, the x-factor became dormant."
narrator,"quick shots: early huts, early clothing; then early homes, later homes, air conditioning, cars, modern high- rises, etc. pull back wider"
jean,until now.
narrator,"on the room, the reactions, and on jean herself. a strong, attractive woman in her early 30s. a simple placard before her: jean grey. genetically enhanced rights association. the screen shows the words ""present day,"" where the ""evolution line"" has resumed its rise."
jean,"for reasons still not known to us, we are seeing what some are calling the beginnings of another stage of evolution -"
narrator,"a microphoned voice interrupts. bearing down is the flamboyant senator scott ""frank"" kelly, a conservative from florida, and the hearings chairman. just behind him sits his aide henry guyrich - mid 30s, typical government cog."
kelly,"youre avoiding the question i posed to you at the beginning of the hearing, ms. grey. three words: are mutants dangerous?"
jean,"i am avoiding a question that is decidedly loaded, senator. the wrong person behind the wheel of a car can be dangerous."
narrator,another senator (lucinda rowee) speaks into her microphone:
senator rowee,"well, we do license people to drive."
jean,but not to live.
narrator,"kelly raises a hand, continuing his tirade."
kelly,"ms. grey -- you work at a school for mutants in westchester, new york. can you tell the members of this committee what exactly you are teaching these mutants?"
jean,math. history. science. english. athletics --
kelly,you wouldnt happen to be teaching them how to use their powers to --
jean,"control, senator... we teach them control."
narrator,"kelly raises a blown-up photograph: a grainy, super- zoomed, somewhat obscured image of a car on a freeway which appears to have ""melted."" now hes really playing to the crowd."
kelly,"this was taken by a state police officer in secaucus, new jersey. a man in a minor altercation literally melted the car in front of him. i dont know where you come from, ms. grey, but where i come from, you dont go melting peoples cars when they cut you off. you do it the old fashioned way -- you give em the finger. (laughs from the crowd) but what you presume to tell this committee -"
jean,"i presume nothing, i am here to tell you that in time, the mutator gene will activate in every living human being on this planet. perhaps even your children, senator."
kelly,"i can assure you, there is no such creature in my genes."
narrator,"the room laughs. kelly mistaken thinks it is for him, until the double meaning occurs to him. he is momentarily embarrassed, but he quickly recovers."
kelly,"ms. grey, we are not here to weed out mutants. the registration act is designed merely to assess their potential threat - if any - to national security."
narrator,"the crowd reacts loudly in support of the senator. some cheer, some roar, some yell obscenities at jean. jean stands and walks out, pushing her way through reporters now moving in for her response. all the while, kelly is delivering his last words."
kelly,"mutants are very real. they are among us. we must know who they are. and above all, we must know what they can do."
narrator,"as the shouts of the mob rise and give way to: ext. capitol building - washington d.c. - day an angry mob outside the senate hearing. voices roar in dissent when jean emerges, coming down the steps without hesitation. she sees signs condemning mutants, a scarce few supporting them. a group of reporters are behind her and more meet her in front, closing her in. microphones are shove in her face."
reporters/various,"dr. grey, how do you feel about the senators statement / how is the mutant community reacting? is it true that mutants are dangerous? / is there a mutant plot to overthrow the government?"
narrator,"she ignores them all, trying to push through. angle on: a kid in the crowd holding a full can of coke. smiling to his friend beside him. he fires it over the heads of everyone toward jean. perfect trajectory. closing fast. suddenly: silence falls over the crowd. a total silence. an absolute silence. all eyes watch in awe at the can and its liquid trail, frozen in mid-air a few inches from jeans face. it simply hovers there."
jean,weíre not the ones to be afraid of.
narrator,"using telekinesis she slowly lowers the can to the ground. she shakes her head, almost ashamed of the display. almost as if to say ìi didnít want to do that.î the can rolls down the steps. people move away from it as though the can itself were dangerous. the crowd steps back in genuine fear. jean simply moves ahead now, unimpeded, still shaking her head. ext. cabin in the snow covered wilderness - day smoke curling from the chimney, warm light emanating from the window. a well-worn pick-up truck parked axles deep in the snow, the back filled with a cord of cut wood. a hand painted scrawl on the door reads: firewood for sales a slope, just behind the cabin leading to a frozen lake. push in slowly towards the cabin. ten beers sit cooling in the snow outside the door. we hear led zeppelinís ìblack dog.î int. cabin - day music thunders, quite a contrast to the surroundings. a cosy little abode, showing signs of neglect, as though decorated with a gentler touch that passed not too long ago. a large shelf replete with books. an electric mix from sun tsuís the art of war to mark twainís the adventures of huckleberry finn. a fire burns in the fireplace. on the mantle sit a few old black and white photos of a slightly younger logan posing with a group of hard-case military types in a heavily wooded area. we can not tell if they are true military or simply mercenaries. in the wall above the mantle, a sketch of a beautiful woman. and finally we come to the occupant of the house, sitting at the only table in the center of the room. his back is to us. his hair is coarse and black, sprouting wildly from his head. he is logan. we will come to know him well. as well as we can. despite the loud, pounding music, he is working with the meticulousness of a watch maker. at the same time, he smokes a thick cigar. a tall bottle of beer on the floor next to his chair. a single, silver dog tag hangs from his neck from a battered chain. as we get closer, we look over his shoulder and see what he is working on so intensely. pencil rubs against paper furiously. he is sketching, what we cannot see. but he is definitely caught up in his own minds eye. his head suddenly turns. he listens to something we cannot begin to hear. a momentary pause, and he goes back to sketching. just as he seems to be settling back into the details again. whack he reaches over and shuts off the music coming from the box beside him. he listens. he stands, turning around slowly in a circle. he drops the sketch pad on the chair. only the crackle of logs in the fire. loganís p.o.v. we follow his gaze around the room. past the fire which sounds suddenly like a blazing inferno, past the clock which ticks as loud as clapping hands, past the simmering tea-kettle which hisses like a seething cauldron. finally, he glances at the cigar which we hear crackling nearly as loud as the fire. loganís senses are amplified many times more then ours, he walks to the door. e.c.u. his nostrils flare. he raises his fist beside his face. for a moment, it seems as if he is just chinking. then -- shook - three steely claws some nine inches long, emerge inexplicably from the skin just above loganís knuckles. logan barley turns his head before. boom the window explodes, letting in freezing wind and billowing snow. logan is hit from behind. the attack is so ferocious that we are unable to make out the attacker. whatever it is, it is huge. we can hear it snarling and see flashes of its claws as it slams logan back. ext. cabin - day the front door smashes open. the two combatants roll madly down the hill obscured by flying snow. finally, we see logan separate from his attacker and crash through the ice of the frozen lake. e.c.u. - a massive claw-like hand lifts into frame the shining dog tag hanging from it. the tagís chain slides off and too the ground. under ice logan struggles, already short of breath. as he struggles -- water starts to fill his lungs. his skin goes pale. he is drowning. ext. above ice - day we hear an angry grunt as the thing starts to hunt for logan. it stalks across the ice, searching. we catch a glimpse of shoulder, a clawed foot, a mane of hair. under ice loganís struggle has decreased somewhat as his strength wanes. crack the ice above logan shatters as a clawed hand reaches through. ext. above ice - day a violent yank. the ice gives way to the soaked and half- frozen logan. the creature picks logan up by his face, cutting deeply into his cheek, and holds him up like a rag doll. the two are face to face. this is called sabretooth. the reasons are obvious. teeth like said animal and catís eyes to match. a mutant, certainly a member of a class remote in the extreme. and then it speaks."
sabretooth,itís not gonna be that easy.
narrator,"logan, half-drowned, opens his eyes and looks right at sabretooth as though heís going to say something. instead, a lung-full of water comes shooting out. with that, sabretooth roars, as he hoists logan up and throws him. logan flies nearly ten yards. he lands head first. sabretooth skulks over to him. with the sound of sabretoothís breathing comes the rising of the wind... snow from the ground begins to swirl in the bitter cold air. sabretooth is nearly upon logan now and the wind rises further, until he must shield his eyes from the bitter icy air. as he approaches, we see a fresh cut on loganís face healing before our very eyes, leaving not so much as a scratch. then: a sudden flash of light lightning. no. lightning is not red. sabretooth looks around, puzzled, then down at loganís motionless body. then to his feet where a hole in the ice sprouts bubbling water. the wind blows so violently now that he nearly misses two figures standing only a few yards away - mere silhouettes in the icy haze. a closer look tells us it is a man and a woman, they wear strange uniforms of form-fitting material - the man wears a reflective visor that hides his eyes. the womanís face is care revealing dark skin, penetrating eyes and unusual white hair. another flash - one that seems to come from the manís visor itself. an intense beam of red light. sabretooth looks down and sees the ice at his feet has broken away. he plunges through the ice like a mark in a carnival dunking tank. his massive weight and hairy coat quickly suck him down. the two figures - cyclops (scott summers) and storm (ororo munroe) - obviously two of the children we saw earlier now grown - move over the hole and calmly watch sabretooth gather himself and swim back to the surface. storm looks down at the hole, concentrating her intense gaze. the wind whips further and the water in the hole begins to freeze over. under the ice sabretooth wisely concedes. with one last look at the two mysterious figures now nearly obscured by the ice, he turns his body and swims away with the same agility he had on land. above the ice the snow and wind are now violently raging cyclops and storm walk over to logan and look down at him curiously. loganís p.o.v. they look at one another, wondering. above them, a black shape looms into frame, bringing with it the whining of jet engines. this is the x-jet and it is like no other plane we have seen before. loganís eyes begin to close as they obscure the last of all perceptible detail. int. cavernous room - night close up on: the periodic table of elements. a chart made up of blocks depicting the elements and their chemical symbols. among the standards like gold (au) and iron (i) and oxygen (o2) is a new square on simple red construction paper tacked to the top. it contains simply a large letter ìa.î tracking shot through: we are in a laboratory of sorts, quite different from any we have ever seen -- and so are its occupants. mortimer toynbee, a dim, loyal thug whose agile leaping ability and superhuman strength have earned him the name toad. across the room, john allerdyce, a wiry redhead whose ability to control fire with his fingers has earned him the name pyro. in the corner we see blob, no explanation needed, devouring a bucket of cereal, preariously balanced on his huge belly. they are a bestial and sinister bunch. toad and pyro are working on: a machine a fantastic device which occupies a hallowed space in this lab. it is meticulously designed, and with its intricate circuitry, wires, and power boards, it resembles most closely (and only resembles, because truly itís like nothing weíve ever seen before) a combination of an upright torpedo and a fantastic light source -- only far more dark and foreboding. pyro holds a stick of solder in one hand. he lights a lighter with the other, then drops it. strange thing -- the flame remains hovering about his finger. quickly the flame intensifies and turns blue, melting the solder over a small circuit board. then, the flame is gone. he sticks out his hand like a surgeon."
pyro,hand me the dykes.
narrator,"toad, both hands occupied, flicks his long tongue and grabs a pair of pliers which he rests in pyroís hand, leaving them slicked with slime. the flame in his finger goes out. the slimy coat over the pliers quickly hardens, freezing their action."
pyro,i asked you not to do that.
narrator,"blob laughs. toad shrugs. in the background, almost ignored by them, something is on the television. the news."
newscaster,"preparations are nearly completed for the upcoming anniversary gala celebrating the formation of the united nations. with nearly every invitation confirmed, the occasion promises to be the largest single gathering of world leaders in history."
narrator,"the image in the screen is a helicopter shot of ellis island, with liberty island and the famous statue in the background."
newscaster,"ellis island, once an arrival point for thousands of immigrants crossing the atlantic with the hopes of a better life, will open its doors again. only this time it will be to leaders and their families from over 200 nations."
narrator,"blob belches his skepticism deafeningly. track further through the lair and out the door as the newscast drones on. int. corridor/office - night we move through subterranean corridors and past dozens of projects that share some similarity to the machine we have seen, including crude designs that have been rejected or stripped of their good ideas. faintly we become aware of a clicking sound. almost like a stopwatch very far away, always growing louder. the newscast has faded and another voice is getting closer from somewhere down the hall. sabretooth emerges around a corner heading towards us, turning just as we get to him. the clicking is loud and clear now. sabretooth enters an office and we follow him. seated at a desk in the center of the room is max lensherr - age - somewhere after sixty, but strong and vital for his years. he is more often called magneto. the clicking is from the sound of an executive pendulum thingy on his desk. the six steel balls hang onto one another from string supports in formation depending on how many are let to fly from either end. one ball strikes one and one ball swings out from the other. two balls and two, and so on. slight difference. there are no strings supporting the balls, thus defying gravity. a chess set - all of its pieces made of beautifully crafted iron - sits on the far end of the desk. he is watching television, or more accurately listening - his eyes looking off into space, deep in thought."
interviewer,"...and the leading voice in the call for mutant registration is senator scott frank kelly, of florida, who claims to support the constitutional rights of the genetically enhanced, but whose crusade to register mutants is gaining popularity."
narrator,now kelly is on the screen. magneto shakes his head.
magneto,not this one again.
narrator,"when sabretooth clears his throat, the clicking balls instantly freeze and hover there. the volume on the television drops, though no remote is in sight. magneto notices sabretoothís apparent exhaustion, his torn clothing, including the slashes in his side. his look asks ìwhat happened?î sabretooth crosses the room and places the shining dog tag on the table. the one he ripped from loganís neck. he sits at the desk, puzzling over it."
magneto,"your expression tells me the news is not good, brother."
sabretooth,i lost him.
magneto,how?
sabretooth,it was xavierís people. they knew.
narrator,frustrated. magneto inspects the dog tag.
magneto,i want him. that is all they know because that is all you know.
narrator,"nothing odd about the tag at a glance, military dog tag, weathered and beaten, but certainly plain, canadian military, loganís name, rank, and a faded serial number. his thumb feels the indention of the word at the bottom of the tag that does not seem to fit here. wolverine we hear the voice of senator kelly on the tv. kelly is on the screen giving good face. as he turns up the television, and again, we donít see how, he places the dog tag on his desk, thinking."
kelly,"i think the presidentís pre-occupation with international affairs has drawn his attention away from this problem. americanís deserve the right to decide whether they want their children to be in school with mutants. to be taught by mutants. they also have the right to know the dangers. thatís the purpose of registration. and mark my words, if the president isnít strong enough to do what needs to be done..."
narrator,as the senator continues we pull back and see magneto watching this. he begins speaking over kellyís diatribe.
magneto,"and you may mark my words, senator kelly. all your plotting, all your hatred. i have plans for you. iíve seen you come, and i will see you go."
narrator,"as magneto turns loganís dog tag between his fingers, we canít help but notice faded purple serial numbers tattooed in his arm. he then drops the dog tag on the desk, magneto stands and heads for the door, sabretooth follows. the television shuts off and magneto waves a hand as though beckoning someone to follow. or some thing. he stops and looks back at the dog tag on the desk and waves again. a paper clip just next to the dog tag skips off the desk and into magnetoís hand. he drops it, annoyed and tries again. a slight rattle, then nothing more, as though the dog tag were held down by an unimaginable weight. he walks over and picks up the dog tag, inspecting it, then trying to bend it. nothing."
magneto,can it be..?
narrator,"he puts it back on the desk. now magneto concentrates - sending a wave of magnetic force that ripples the air around it. the tag trembles, but does not budge. he looks at sabretooth and smiles."
sabretooth,is that what youíre looking for?
magneto,a piece. only a piece.
sabretooth,is it enough?
magneto,enough for a test.
narrator,"and as magneto looks up at kelly on the television we: pan over to a bulletin board on the wall beside him. to a periodic table, smaller than the first. but still with that red square and added letter ìaî. ext. white house - parking lot - day kelly and guyrich walk out of the white house on their way to their limousine."
kelly,i canít believe the president canít see it. i wouldnít be surprised if he has a mutant on his staff.
narrator,kelly and guyrich climb into the limo and slump back in their seats. int. limousine - day
guyrich,have you thought of a demonstration of some kind? maybe use the un summit to our advantage. the whole world will be watching.
kelly,"iím not interested in the whole world, henry... iím interested in america. let the rest of the world deal with mutants their own way."
guyrich,where to?
narrator,kelly rubs his eyes.
kelly,home.
narrator,guyrich leans to address the driver.
guyrich,dulles airport.
narrator,"int. laboratory - day medical monitors beep, keeping track of the vital signs of -- logan, who lies in a bed in the middle of a medical lab. in the wall beside loganís bed is a light board on which hang loganís x-rays. loganís skeleton seems to be more the creation of a deco architect than of nature. streamlined, refined... almost manufactured. he is asleep, recovering. jean grey enters the lab. she walks over and examines the x-rays, fascinated by their unique structure. she notices what appears to be an unusually complex network of bones in the forearm. jean looks down and runs her fingers over the traces of three incisions on the backs of loganís hands. jeanís eye moves across his body. his rippling muscles. jean uncaps an iv needle and moves to the middle of loganís arm. we cannot help but notice a diamond ring on her left hand. jean starts to put an iv in loganís arm. just as she is sticking the needle in his arm he jolts violently. snap loganís hand reaches up quickly, breaking the needle off in his arm. he grabs a startled jean by the throat. he is out of bed. she is unable to speak, choked silent by his grip. he places his fist near her face. we see the three faint scars just above his knuckles. hesitation. logan looks at her for a moment. taken by her beauty. then he is on his feet. jean is on the floor, gasping for breath. logan realizes something is missing. he reaches to his chest and feels for the dog tag. gone. he stifles a curse."
logan,where is it?
narrator,"he looks at jean who recoils from him in terror. logan thinks, then bolts. int. hallway - day logan comes out into an empty hall. strange. deathly quiet. it is very sparse and modern, matching the lab we have just left. logan runs and goes through the first door he comes to, to keep jean from seeing where he has gone. int. ready room - day he looks around and sees he is in some sort of locker room. a row of lockers run along one side of the wall. and hanging from the other side in a row, are uniforms, much like the ones cyclops and storm were wearing in the snow. he starts to rummage through the lockers, coming up with a shirt and pants that almost fit. a pair of sneakers as well. he hears the sound of approaching foot-steps coming from the hallway. he spots another entrance on the far side of the room and, carrying his clothes, he staggers out, still in considerable pain. int. hanger - day logan rushes through the door, looking behind to see if he has been seen. he closes the door and leans back to catch his breath... which stops momentarily as he looks around the massive hanger he has entered. the x-jet, the stealth plane we saw in alaska, now sits parked and quiet. logan walks to the plane and stops -- listening. we hear a strange thumping. he listens for a second. the sound picks up in speed and we realize that we are listening to the sounds of a basketball game coming from above. as logan tries to digest this, the door that he had just come through begins to open, letting in a shaft of light. logan looks around wildly for a moment, looking for a place to hide when - bing. an elevator door opens in the wall of the hanger ten feet from where logan now stands. he whips around and runs for it. there is a button marked ìg.î he presses it. int. hallway - day the elevator opens on a hallway that doesnít match the rooms we have already seen at all. it is plush and stately, the hallway of a great mansion. he hears a voice coming from a room. as he gets closer to it, we can begin to hear:"
voice,"... until the emperor constantine converted to christianity. with that one act, history was changed. the christians who were once prosecuted and fed to the lions, became accepted."
narrator,"now the voice is clear as a bell, coming from a room with the door slightly ajar. int. classroom - day logan peeks in and sees in front of a chalk board, a massive blue furry creature called beast. besides two arms and two legs, the only remotely human thing on his ape-like face is a pair of wire spectacles. he addresses a class of kids between the ages of 16 and 17. besides the occasional physical alterations, there is an overall oddness to the group, giving way to the fact that in some way or another these are all mutants."
beast,"so as their leaders went, so did follow the hearts and minds of the people of the roman empire. which made for some very happy christians."
narrator,"now he sees logan standing in the door, looking back at him in mute shock."
beast,can i help you?
narrator,"all the students turn to see logan, standing in a hospital gown with a mean case of bed head. they start to giggle. logan turns and heads down the hallway to the left. int. hallway - day logan hears footsteps and quickly does a one eighty back down the hallway. he turns a corner, hugging the wall. he halts. a large oak door stands down the hall. he smells something, taking in a deep breath, his head cocking to the side - listening. he turns and looks behind him. more foot steps. someone is about to enter the hall. he turns again, ready to run the other way when he sees the shadows of two more people coming from the other direction. logan is trapped. he lunges for the large oak door and bursts through. int. xavierís office - day logan shuts the door and leans his head back against it, exhausted."
voice,"good morning, logan."
narrator,"logan, still clutching his stolen clothes, opens his eyes and sees a man sitting behind a large mahogany desk -- professor charles xavier, an intense and intelligent man just to look at him."
xavier,would you like some breakfast?
narrator,"logan, who was prepared for anything but this, just stares."
xavier,"iím sorry, allow me to formally introduce myself -- i am professor charles xavier. this is my school."
logan,how do you know my name?
narrator,xavier taps the side of his head with his finger.
xavier,youíre not the only one with gifts.
narrator,"when he speaks, his lips do not move. we realize logan ìhearsî the voice in his head. in addition, the voice is accompanied by the familiar sound of foot steps indicating that perhaps xavier had herded logan through the mansion with his mind. he does not like it. xavier comes out from behind his desk. we see that he is in a motored wheelchair. realizing that he is safe for the moment, logan begins putting on his stolen clothes."
logan,what am i doing here?
xavier,i brought you here so that you would be safe from magneto.
logan,who?
xavier,"a very powerful mutant who for some reason has taken an interest in you. iím not sure why, but until we find out, i must ask you to stay."
narrator,logan looks xavier over. he is obviously a kind man who is offering his help. logan is silent for a moment.
logan,no thanks.
narrator,"logan goes to the door. xavier, disappointed, just watches him go. int. front hall - day logan sees a grand entrance with two huge oak doors and brightly-polished steel knobs that scream ìexit.î he starts in that direction when the doors begin to open. a moment of traffic, laughing, chatter... then they are all gone. he gets to the doors and pushes them open. bright white sunlight floods in, nearly blinding him. ext. mansion - day the first thing he sees through the haze is wings - giant white, feathery angel wings. a young boy, no more than fourteen, has them sprouting from his back. he is stretching not only his limbs, but his unusual appendages in the morning breeze. sensing something - the boy turns, and sees this shambling ruin of a man in the doorway. off loganís expression, we hear the flapping of wings and see his awestruck face following the boy onto the sky. this only holds his attention for a moment. logan looks across an expanse of grounds that house the mansion. a high, wrought-iron gate surrounds the entire property. he watches as several children play basketball across a large court. logan shakes his head and is out the closing door. xavier simply watches from his window. ext. mansion - front gate - day logan heads for the gate. shook -- logan pops his claws. suddenly, the gate slowly opens -- inviting him to leave. he pauses, momentarily confused. he takes one long look back at the mansion. and then leaves. stay for a moment. watch him go. then pan across a sign which reads -- professor charles xavierís school for the gifted westchester n.y."
narrator,westchester n.y.
narrator,"panning slowly across the road to the thick woods on the other side of the street. something moves in the trees, catching our eye. someone is watching. it is toad, camouflaged amidst the trees and branches. ext. sky - dusk a helicopter streaks across the sky. int. helicopter - dusk kelly sleeps fitfully in the large seat. a bump of turbulence. he wakes suddenly and looks out the window seeing the ocean below. kelly looks out the window again and sees water. they are flying low. he looks at guyrich, who sleeps as well. he wakes him."
kelly,where the hell are we?
narrator,"guyrich looks out the window and looks at kelly, puzzled. he stands and goes to the door to the cabin of the helicopter."
guyrich,pilot?
narrator,no answer. guyrich tries to open the door. itís locked.
guyrich,pilot?
narrator,"kelly looks out the window now and sees the helicopter is closing in on an island - where, is anyoneís guess. what is known is that the place is no pleasure resort. it is in fact some sort of refurbished island fortress, complete with turrets, built right into the side of the cliffs. ext. island helipad - dusk a clearing in the middle of a ring of trees at the base of a rocky rise. the helicopter touches down. the pilot, wrapped from head to toe in a flight suit and helmet, gets out and opens the side door, exposing kelly and guyrich to the intense wind of the rotors. they cover their eyes, cowering. kellyís p.o.v. two figures come out of a hole in the mountain. one seems extremely larger than the other. guyrich and kelly step out. as they get closer he can make out magneto and sabretooth."
kelly,dear god... dear... god.
narrator,"the pilot removes his helmet to reveal: pyro, smiling."
kelly,what the hell is this?
