narrator,she gives reed a polite handshake. victor watches carefully. reed looks uncomfortable in her gaze. a little tongue-tied.
reed,"youre, youve, i mean, how have you bee--"
sue,never better.
narrator,victor sizes them up. he puts a hand on sues shoulder.
victor,"this isnt going to be a problem, is it?"
reed,not at all.
sue,ancient history.
narrator,"victor smiles, eyeing sue."
victor,"good. then youre just in time to hear the great reed richards ask me for help. (to reed) you know, you made a lot of folks at mit feel like a junior high science fair. so youll excuse me if i savor the moment."
narrator,ben tightens. a hard beat. reed sucks it up.
reed,"you back this mission, and ill sign over a fair percentage of any applications or --"
victor,the numbers seventy-five. and its applications and patents.
ben,what about his first born?
reed,"(quiet) ben, the moneys not important. we could save lives."
narrator,sue gives a thin smile -- a flicker of old feelings.
victor,"twenty-five percent of a billion is enough to keep the lights on, isnt it? maybe even pay off your fourth mortgage on the baxter building."
narrator,they look at victor. how does he know all this...?
victor,deal...?
narrator,"reed looks at ben, who shakes his head softly no. but reed...drops a nod. done. victor smiles, offers a handshake."
victor,"well then, to our future. together."
narrator,victor squeezes. hard. his other hand on sues shoulder.
victor,"funny how things turn out, isnt it?"
reed,hilarious.
narrator,"as reed and sue lock eyes, ben watches victor. wary. int. victors office - moments later - day director of communications leonard enters, checking files."
victor,"if reeds right, then this little trip will double our stock offering."
leonard,and if hes not...?
victor,reeds always right. good thing he doesnt always know what hes got...
narrator,int. von doom industries tower - elevator - moments later reed and ben step into the elevator.
ben,he knew about nasa. what if he made the call to shut us down --
reed,"ben, think about all the people we can help if this works --"
ben,maybe you should think about yourself for once. you always let this guy push you round --
reed,we got what we wanted. thats enough.
ben,"i know, i know. im just worried about what he wants... speaking of which..."
narrator,reed follows bens eyes to...sue. she joins them. doors shut. int. von doom industries staircase - continuous
sue,"you sure about this, reed?"
narrator,"he nods, head down. he doesnt want eye contact."
reed,"those solar winds are flaring, but i factored them into my coordinates and --"
sue,i was talking about us. working together.
narrator,sue holds her eyes on reed. he is clearly uncomfortable in her gaze. did the elevator just get smaller?
reed,"(thinking, talking fast) well, uh, based on our history...you can handle the biogenetics, and ill focus on the molecular physics. or, uhm, maybe i should take the biotech, you work the microscopes, since you have some background in electropho--"
sue,"(droll, a little annoyed) right. thats exactly what i meant."
narrator,"she shakes her head -- same old reed. he looks at her -- what did he say wrong? ben smiles, patting reed on the shoulder."
ben,way to not overthink it. (to sue) so when do we leave?
sue,ill schedule the launch. call me in the morning to talk about resources and crew.
narrator,she offers a business card. reed doesnt take it.
reed,"i, uh, think i remember the number."
sue,its been changed.
narrator,"beat. ben grimaces. reed takes the card, his eyes down."
reed,"as far as crew, i was hoping ben could pilot the mission --"
sue,"well, hes welcome to ride shotgun, but we already have a pilot on our payroll. you remember my brother johnny..."
narrator,"off bens curdling smile, we dissolve to -- ext. lake launch facility - day a helicopter shot through trees. we soar over timberland, and find something massive looming on the horizon: a spacecraft. a sleek take on a space shuttle. modern tech combined with industrial design that nasa could never afford. the crafts nose is pointed straight up, ready for launch. workers in jumpsuits are scattered around the two-hundred foot tall scaffolding, performing routine checks. ext. gantry overlook - day ben stares up at the craft. a sneer on his face."
ben,cant do it. i cannot do it.
reed,"external srbs, orbital system engines. its just like the shuttles you flew in --"
ben,no. i cannot take orders from that underwear model. that wingnut washed out of nasa for sneaking two victoria secret wannabes into a flight simulator.
reed,youthful high spirits.
narrator,they walk toward the base of the scaffolding.
ben,they crashed it into a wall. a flight simulator.
reed,im sure hes matured since then.
narrator,"close on johnny storm, leaning over to kiss a hot redhead. pull back to reveal hes riding a motorcycle, and shes driving a red corvette with license plate: frankie. pick up reed and ben, watching through binoculars."
reed,when have i asked you to do something you absolutely said you could not do?
ben,five times.
reed,i had it at four.
ben,this makes five.
narrator,int. lake launch facility locker room - night reed and ben unpack gear into lockers. suddenly --
johnny,captain on the bridge!
narrator,"ben goes to attention on reflex: johnny snaps a picture with a digital camera. then advances, as ben realizes who it is..."
johnny,digital camera: $254. memory stick: $59. the look on your hard-ass former cos grill when he finds out hes your junior officer: priceless.
narrator,"ben eyeballs johnny, suddenly reaches up as if to grab him. johnny flinches. but ben just reaches for johnnys zipper, adjusts his uniform."
ben,i can handle the ship. i can even handle mr. blonde ambition. but i dont know if i should be flying or playing vegas in these suits. who the hell came up with them?
sue,victor did.
narrator,"sue enters, wearing her blue, wetsuit-like uniform, carrying a stack of flightsuits. she hands them out to the guys."
sue,"the synthetics act as a second skin, adapting to your individual needs to --"
johnny,"keep the hot side hot, and the cool side cool!"
reed,wow. fantastic.
narrator,"reed stares at sue in the skintight outfit. she wonders, maybe hopes -- is he actually checking her out?"
reed,material made from self-regulating unstable molecules. ive been working on a formula for this.
sue,great minds think alike.
victor,guess some think faster than others.
narrator,"victor enters, wearing his custom-tailored flightsuit."
victor,i hired armani to design the pattern. these colors will look great on camera.
narrator,"a door opens. leonard enters, in a sharp suit."
leonard,"theyre ready for you, sir."
victor,showtime.
narrator,"ext. lake launch facility - halls - night leonard leads victor through the halls. victor checks himself in mirrors as he walks, fixing his hair, his uniform."
leonard,"our numbers are through the roof. the ipos tracking at fifty, sixty a share. the banks five times oversubscribed --"
victor,its not just the money. i could make money in my sleep.
leonard,then what is it?
victor,"history, leonard. history. everything else is conversation... (a beat) hows the other matter?"
narrator,leonard pulls out a box. opens it: a ten karat diamond ring.
leonard,harry winston sends his regards.
narrator,"they hit a set of big doors. victor stops and looks into the reflective, metallic surface on the wall. he fixes one last strand of hair. perfect. then he opens the door to... snap!snap!snap! whip-pan a row of cameras snapping shots of -- ext. lake launch facility - night retrofitted into a makeshift press area. victor sits on a platform, with reporters stretched out below him."
victor,today we stand on the edge of a new frontier. in the furthest depths of outer space...we will find the secrets to inner space. the final key to unlocking our genetic code lies in a cosmic storm...
narrator,"behind the action: reed, sue, johnny and ben walk past. news crews barely notice, passing without even taking a picture. our ""fantastic four"" are not exactly big news. not yet."
ben,isnt that your speech?
reed,hes made a few changes.
ben,"this is your dream, reed. you should be the one up there."
reed,victors better at these things.
narrator,"just past the press area, they see...one woman standing, waiting. this is debbie, bens fiancée. and for the first time in the entire film...ben smiles. they hug, kissing. johnny and reed watch. reed glances at sue, who walks ahead. debbie slips a photo into bens flightsuit. a tender beat."
ben,ill be watching over you.
debbie,"just get back soon, or i start looking for a new groom."
narrator,ben looks at the little engagement ring on her finger.
ben,"soon as im back, im gonna trade that in for a bigger rock."
debbie,"i dont care about rocks, i care about you. (to reed) you bring him back in one piece, or you can forget being best man."
narrator,"reed nods, smiles. debbie gives ben a last kiss. ben turns to johnny, who gives a cocky smile."
ben,"what the hell you smiling at? just keep your mouth shut, and your mind on those smbs --"
johnny,"actually, the engines are smes. hydrogenbase, carbon propellant. couple generations past your last ride. (at the threshold) im not as dumb as you look."
narrator,"ben just glares at reed. this is going to be a long trip. as they follow after sue, we cut back to -- victor on stage mid-speech. playing behind him is reeds hologram: stars give way to a pulsating red cloud..."
victor,"think of a world without genetic flaws -- no asthma, allergies, baldness, breast cancer..."
narrator,ben and reed hear the speech. ben bristles.
ben,whats wrong with being bald...?
narrator,"victor smiles at the crowd, commanding. a true leader."
victor,darwin discovered evolution. now we -- i -- will define it. only in america could...
narrator,the red cloud of cosmic rays wash over the earth.
victor,"...a little country boy from latveria build one of the biggest companies in the world, and truly reach the stars. now if youll excuse me, history awaits..."
narrator,"on those words, the hologram transforms to...von dooms shuttle on the launch pad. boom! thrusters fire white hot. smoke billows across the pad. ready for take off. victor walks past the hologram and exits. his departure perfectly timed with the shuttle lifting off. we push in on the shuttle, and follow the ship as it leaves earths atmosphere. boom -- booster rockets fall away and the shuttle fires its thrusters. the hologram transitions to... a shot of the space station high above the earth. the shuttle enters from the top, lighting up the hologram with engines afire. as the shuttle approaches the station we cut to -- ext. deep space - same the space station in the distance, rotating in orbit above earth. the shuttle eases in and docks. int. space station - command center - same victor and sue lead the others into the command center."
johnny,"(a ""dad voice"": to ben) if you behave, maybe next time daddyll let you drive."
ben,"keep talking, there wont be a next time."
narrator,reed is focused on the earth.
sue,"long way from the projection booth at the hayden planetarium, isnt it?"
narrator,"reed turns towards her -- a little stunned that she would bring that up. its the first time shes been nice to him so far. he smiles, gently, hesitantly, always hesitant with sue."
reed,yes. yes it is.
narrator,"johnny and ben exchange a look. reed keeps looking at the stars, eyes wide, like a little kid. int. space station - command center/observation deck - same they enter the nerve center of the space station. victor goes to a computer console on the observation deck below. the windows are closed, so theres nothing to observe."
victor,"(to ground; via comm-link) leonard, hows the feed?"
leonard,"recording, sir. we see you perfectly."
narrator,victor glances at a camera mounted into the console.
sue,we can monitor the clouds approach and observe the tests from here.
ben,is it safe?
reed,the shields on the station should protect us.
ben,should?
victor,"whats wrong, ben? eighty-million dollars worth of equipment not enough for you?"
narrator,ben turns to victor. a little tension. reed cuts it:
reed,"lets start loading those samples. get your suit ready, ben."
narrator,victor keeps his eyes on ben.
victor,so you still do all the heavy lifting?
narrator,"victor gives a friendly smile, patting reed."
victor,maybe you should have stayed back in the lab. field work never suited you.
narrator,reed doesnt defend himself. ben steps up.
ben,he does the talking. i do the walking. got it?
narrator,"victor holds tight to his smile. he nods, condescending."
victor,"got it. so take a walk, ben...im going to borrow susan for a second."
reed,sure.
narrator,"ben and johnny read his eyes, as we cut to -- int. space station - air lock - later ben preps for a space walk, putting on a helmet and boots. johnny unloads a set of clear sample boxes off of a cart, each containing a variety of plants."
johnny,please tell me your dawgs not trying to rekindle things with my sister.
ben,course not. strictly business.
johnny,"yeah, well, his eyes say different."
ben,"hey, two hearts got busted last time. maybe shes not over it either."
johnny,"lets see: you got victor, stud of the year, more coin than god? or reed, the worlds dumbest smart guy worth less than a postage stamp. hmmm, its a toss-up."
ben,put your tiny little mind at ease.
johnny,"dont you wander off, boy."
narrator,"johnny steps out of the air-lock and shuts the door. he looks through a small window to see ben give the thumbs up. the airlock door opens, and ben gracefully steps into space. int. space station - observation deck - same time sue descends the stairs at victors behest. joins him."
victor,surprised i agreed to reeds proposal?
sue,i understand the business reasons.
victor,"well, when youre looking at your future, it never hurts to find closure about the past."
narrator,sues eyes narrow. what is this about...?
victor,"susan, every man dreams that hell meet some woman he can give the world to."
narrator,"he presses a button and the observation decks outer windows open up, revealing a spectacular, romantic view of the earth."
victor,"in my case, its not just a metaphor."
narrator,"while she stares out the window, victor reaches into a pocket, revealing a ring box. sue looks unsettled. int. space station - nearby corridor - same time reed checks data on a work station, set on a wall. the results of his calculations are not what he expected... he sees wind velocity digits rise. he does a double-take when he sees the readout: event threshold, t-minus 10:00."
reed,no...no...impossible. its...too fast.
narrator,"int. space station - observation deck - same time behind his back, victor holds the ring box in hand."
victor,youve been with me two years now.
narrator,sue doesnt know where this is going. she treads lightly.
sue,"its been a good two years, victor... the companys accomplished so much."
victor,"right, of course, the company... but you see, ive come to realize all the accomplishments in the world mean nothing without someone to share them with --"
sue,"uh, victor, i hope i havent done something to make you think..."
victor,"sue, ive lived my life unafraid of taking big steps. and this is the biggest step yet. if it helps, think of this as a promotion. a merger of sorts... (getting closer) four little words that can change our lives..."
narrator,"he is about to spring the ring on her. she looks like a deer in headlights. she opens her mouth, and...wham! doors slam open. reed rushes into the room."
reed,the cloud is accelerating!
narrator,victor quickly puts the ring back in his pocket.
reed,i dont know what happened.
narrator,"sue quickly moves to a nearby control panel to verify reeds claim. starts punching buttons. confirms reeds findings with a nod. victor hardens, in control."
reed,"weve got minutes until it hits, not hours...victor, that storms deadly -- the radiations lethal. we need to abort."
victor,get a grip. reed. we didnt come all this way to lose our nerve at the first little glitch. just close the shields...
reed,bens still out there --
victor,so reel him in. but we came here to do a job. so lets do it. quickly.
narrator,ext. space station - moments later ben is carefully arranging sample boxes of plants.
reed,"ben, we need you back inside."
narrator,ben turns to see reed and johnny staring from a window.
ben,"i aint done arranging your flowers, egghead."
reed,ben. this is serious. turn around.
narrator,"ben sees johnny motioning for ben to look behind him. ben turns and sees: the cosmic storm, rumbling toward the station. not close, but not far. that gets bens attention."
ben,"roger that, on my way."
narrator,"he turns back towards the ship. behind him, the storm grows. int. space station - command center - same time victor rushes into the room, looks at the monitors. sees the others near the airlock on one screen, and the approaching cloud on another. anxiety creeps across his face."
automated voice,event threshold in two minutes.
narrator,"int. space station - airlock door - same time reed and johnny stand by the airlock, waiting for ben. they heard the automated voice. it panics reed."
reed,"come on, ben, come on..."
victor,"reed, were running out of time."
narrator,"ext. outer space - moments later a wake of turbulence from the cloud hits ben, making it harder to maneuver. the clouds tendrils snake toward him. int. space station - airlock door - same time they can see ben outside the window, still twenty yards away. the entire corridor rumbles. lights flicker and spark. they watch helplessly. int. space station - command center/observation deck - same sue watches the monitor, also helpless."
sue,johnny... reed...
narrator,"victor, annoyed by the indecisiveness, marches right up to sue. practically shoves her aside as he hits the intercom."
victor,"reed, you need to get up here so we can close the shields! now!"
narrator,sue glares at victor. his lack of compassion shocks her.
reed,not until ben is back inside!
victor,"its too late for him, and soon itll be too late for all of us."
narrator,"victor doesnt bother to wait for a response. he takes over the console, punching keys."
sue,what are you doing?
victor,raising the shields.
sue,you cant leave them out there.
narrator,sue glares with as much contempt as her face can muster.
victor,watch me. reed had his chance. you cant help them any more than i can.
narrator,beat. she takes a step toward the door. not sure what to do.
sue,i can try.
narrator,"with one final glare, she bolts from the room. int. space station - airlock door - same time reed bites his lip. thinks. he decides."
reed,"victors right. johnny, get to the command center. close the shields."
johnny,what about you?
narrator,"one look from reed tells johnny, he wont leave without ben. johnny eyes ben, steels his courage. hes not going either."
johnny,"(to ben) come on big guy, you can do it!"
narrator,int. space station command center - day victor watches the shields slide down. alone. an island.
automated voice,event threshold in thirty seconds.
narrator,"int. space station - corridor - same time sue races down the hall. not panicked. with determination. ext. space station air lock - day the exterior air lock door slides open. in agonizing, weightless slow motion ben reaches to haul himself inside. the leading edge of the cloud hits: ben is pelted by a hissing mass of space dust, splattering his suit with orange stains. larger particles, small pellets, pepper him. ben hauls himself in the last few feet by pulling on his tether. int. space station air lock/command center - day"
automated voice,event threshold in ten seconds. ten...
narrator,"johnny punches controls to close the exterior airlock door... reed opens a first aid kit, grabs a thermo-elastic blanket... int. space station - command center/observation deck - same clutching the diamond ring, victor stands defiantly. showing absolutely no concern for the others. interested only in the event itself. lights and equipment fall, crashing around him. a control panel explodes in victors face. he jumps back, and into the falling equipment. collapses under the weight. int. space station - air lock - same time sue rounds a corner, sees reed and johnny."
sue,johnny! reed!
automated voice,five...foooouuur...
narrator,"slow motion: everyone frozen in position as: -- johnny is hit with sparks of flame from a control panel. -- reed reaches out for ben and the airlock door. -- vapor stream pours down on sue from a blown gasket. -- the space dust burns into bens skin. slow motion: just before the exterior air-lock door closes, a single particle zips through the narrowing gap and hits ben in the back, ripping through his suit. the exterior door shuts and seals. the station loses all power. darkness. ext. space station - day as quickly as it came, the cloud passes on and whirls away, leaving the space station intact. power quietly flickers on. silence. time resumes. all four pick up exactly where they left off, unaware of anything that just happened to them. int. space station command center - day victor emerges from the rubble. he stands, checks his body. a few scrapes, nothing serious. a thin, throbbing cut on his head. he touches the wound, but it is not bleeding. int. space station air lock - day reed and johnny scramble to open the interior air lock door. sue joins them, as they pull ben in. they try to remove his helmet. we dont see his face, but hes clearly unconscious."
reed,hes not responsive --
johnny,ben! ben!
narrator,int. von doom compound hospital room - day a black screen:
johnnys voice,"ben, wake up! wake up!"
narrator,"subjective camera, bens pov: the blurry image of johnny comes slowly into focus, standing beside a hospital bed."
ben,where...where am i?
johnny,back on earth. victors medical facility... were in quarantine.
ben,reed? ... sue?
johnny,theyre fine. everybody else...is fine.
narrator,"johnny looks away, as if he cant bear to lay eyes on him."
ben,whats wrong with me?
johnny,"i swear to you theyve done everything humanly possible. the best plastic surgeons in the world, ben. you had the best --"
ben,give me a mirror...
narrator,"johnny picks up a hand mirror on the bed table before ben can reach it, reluctant to give it to him."
johnny,"they said thats not such a good idea, the shock alone could --"
ben,give me the god damn mirror!
narrator,"ben grabs it from him. then slowly raises it to look and see that...except for some serious stubble, bens totally normal."
johnny,"unfortunately, the doctors just couldnt do anything to fix your face!"
narrator,"he cackles as he heads for the door. ben heaves the mirror at him, breaking it into hundreds of pieces. he turns to the side-table, and grabs that picture of debbie. it calms him. ext. von doom compound - establishing - day a modern facility of glass and stone, nestled in the forest. in stark contrast to the lush greenery surrounding it. int. von doom compound hospital corridor/sues room - day reed walks down the hall. his hair is graying at the temples. he passes johnny, who is smiling, still enjoying his joke on ben. johnny slows, looking at reeds hair."
johnny,"nice do. going for the ""grandpa"" look?"
narrator,"reed passes a mirror, slowing, seeing his gray hairs. he keeps going. he passes a partially open door. he stops when he catches a glimpse of sue asleep in bed. he sees a vase of flowers. he grabs a couple lilies, and enters. but reed sees...the room is already filled with expensive flowers. all from victor. reed is trumped once again. a doctor writes on sues chart. a wall tv plays a press conference with victor, outside the facility. he looks worse for wear. a few hairs out of place, and a small bandage on his face. we push into the press conference --"
reporter #1,youve been accused in the past of moving science a little too fast --
victor,accused by who? my competitors?
reporter #2,but surely this accident gives you pause --
victor,"danger is always part of discovery. what would have happened if ben franklin never went out in a storm? without risk, theres no reward."
reporter #3,so wheres the reward? you promised a cure-all.
narrator,victor pauses. for the first time. just a flicker.
victor,and youll have it. ive never come up short. and im not going to start now.
reporter #2,so youre still taking vdi public --
victor,"yes, of course. ive never been more confident in the compan--"
narrator,reed mutes the television.
reed,hows she doing?
doctor,stable. vitals are strong.
narrator,"reed takes the clipboard, looks for himself."
reed,"blood panels show no irradiation. good. youll step up this protocol, every --"
doctor,"four hours. we know what were doing... one more day of observation, then youre all cleared."
narrator,"the doctor takes his clipboard, and walks out. reed steps to sue, with the drooping flowers in his hand. quiet:"
reed,sue...i want to tell you...im...
narrator,whoosh. a nurse rolls in with a tray bearing ten more extravagant bouquets. reed looks resigned. he walks out.
reed,shes allergic to orchids. put that amaryllis apapathos by her bed. the african lilies? theyre her favorites.
narrator,"reed exits, dropping his two wilted lilies into the trash. sue opens one eye, as the big lilies land by the bed. int. von doom compound hospital room - day a sexy nurse wheels a testing station into johnnys room. hes stripped down to calvins, changing into a ski outfit."
sexy nurse,and where do we think were going?
johnny,"i dont know if ""weve"" noticed, but the sickest runs this side of the alps are right outside that window --"
nurse,"ive noticed... but doctors orders, youre not allowed to leave until we --"
johnny,"finish the tests, i know -- could you give me a hand with this zipper?"
nurse,you know this is not a ski resort.
johnny,not yet.
narrator,"johnny opens the cardboard box, revealing a colorful fiberglass object the size of a briefcase. in the blink of an eye, he unfolds it into a long snowboard."
johnny,luckily grandma still sends care packages.
narrator,the nurse pops a thermometer in his mouth to shut him up.
nurse,you are trouble.
johnny,(thermometer in his mouth) brubbles my triddle name.
narrator,"they both pay more attention to his zipper than the digital read-out: it runs right up past 98.6, then accelerates fast."
sexy nurse,youre hot!
johnny,so are you!
sexy nurse,"i mean, you feel a little feverish."
johnny,ive never felt better in my life. when do you get off work?
sexy nurse,"my shift ends at four, but i couldnt --"
johnny,"meet me at 4:01, top of the run. thatll give you a minute to freshen up."
narrator,"he hands her the thermometer, a quick kiss and hes out the door. the machine beeps: johnnys temperature is 209 degrees. ext. von doom compound hospital patio - day ben finds reed on a patio with a panoramic view. reed works at a laptop computer."
ben,how long was i out?
reed,three days. i was worried about you. how are you feeling?
ben,solid.
narrator,ben can see reed doesnt look too solid.
ben,how you doing?
narrator,"reed shakes his head, looking back at his screen."
reed,i dont know. i just keep going over and over the numbers.
ben,reed. even you cant compute every little thing.
reed,"i should have done more, run more tests --"
narrator,"ben gets closer, pushing down reeds computer screen."
ben,"it was a freak of nature. last i checked, you dont have a crystal ball. let it go."
narrator,"reed considers. but he cant let it go. he opens his computer back up, returning to work. ben shakes his head, looks out at the view. his eyes catch on something, wheels turning."
ben,"you go through something like this, makes you appreciate having the right woman in your life."
reed,"yeah, you and debbie and perfect --"
ben,"reed, im not talking about debbie."
narrator,reed follows bens eyes to a lower level patio: sue.
reed,what? come on. shes got a good thing with victor --
ben,"im sorry, did that cosmic-bath loosen your screws?"
reed,"hes smart, powerful, successful --"
ben,well maybe you should date him.
narrator,"reed looks at ben, resigned."
reed,ben. hell give her the life she deserves. she ended up with the right guy. things worked out for the best.
narrator,"reed steps away. ben stands alone, an idea sparking."
ben,do i have to do everything myself?
narrator,"int. helicopter/ext. mountain summit - day the chopper hovers over this pristine peak. johnny and his nurse sit in the chopper-bay, prepping their ski gear. johnnys customized snowboard has wild, acrylic patterns. his nurse wears a hot pink cat-suit, her skis dangling out. their bodies are close: a sexy, competitive flirtation. they look down at a death-defying black diamond run."
johnny,me like-y.
sexy nurse,stay right. left is trouble.
johnny,i though we went over this.
sexy nurse,last one down springs for room service.
narrator,"she pulls down her goggles, jumps out. johnny drops out after her, hitting the snow. he smolders: literally. the snow bank behind him sizzles and starts to melt. he takes off after her and the chase is on: ext. black diamond run - day the nurse knows every inch of the trail, slicing expertly in and out of the trees through deep powder. johnnys a speed freak, maximizing velocity, closing the gap between them. ghostly flames shoot off his hair: his ski cap catches fire, flies off. jets of fire knife through the back of his jacket. the nurse looks back: in a burst of speed, johnny draws even. she looks over and sees the flames shooting out behind him..."
sexy nurse,youre on fire!
johnny,not this again --
sexy nurse,no: youre on fire!
narrator,"johnny sees his gloves are burning, flicks them off in alarm. his body shudders: the back of his ski suit catches on fire. a burst of flame launches him down the slope like a rocket. nurse loses concentration, falls. johnny races away like a missile, screaming in exhilaration. he looks back -- no nurse. he tries to put out his flaming clothes, and accidentally veers to the left. he fails to notice the giant chasm in front of him. he faces forward and... screeaamms! launching off the cliff, legs flailing, trying to catch ground. flames begin to trail his body as he falls towards the rocks below. he tries to will his body away. instead, his body becomes engulfed in flame. he is a human torch! and for a moment he holds the air -- the fire giving him some kind of...lift. he maneuvers just over the rocks, almost making a 90 degree turn. he looks back at the rocks in disbelief. but the lift doesnt last long. he quickly crashes, landing hard into a snowbank. he opens his eyes; tries to move but cant. hes trapped under snow and ice. with all his strength, he tries to move, no dice. panic sets in. his eyes go wide as the snow around quickly begins to melt. johnny is on fire, and within seconds hes sitting in a small pond, steam rising from the water. the nurse races toward the steam. scared, panicked. she finds johnny...smiling, sitting naked in an impromptu hot tub, staring at his hands. his body. exhilarated."
johnny,care to join me?
narrator,"she smiles and unzips. the flames dissolve to...candles in -- ext. von doom compound - victors office - day on an expansive parapet with a billion-dollar view, victor prepares a romantic dinner-setting as his staff scurry about. he checks every fork and knife, with a slightly manic energy."
victor,hows the ipo?
leonard,"stable. were looking at low twenties. its a good number, considering the fallout from --"
victor,"reeds disaster. you know, i half- think he did this to me on purpose."
leonard,"sir, im sure he wouldnt put himself --"
narrator,"but victor is on to the next thought, always strategizing."
victor,"get me on the am shows, larry king, cover of the journal... (staring into silver tray) ive got to do something about this scar. make sure they only shoot my right side."
leonard,"actually, uh, people seem to think the scar ""humanizes"" you."
victor,and thats a good thing?
narrator,"victor looks at the scar, enraged by this defect. it glistens in the silver tray. his eyes are bloodshot, sleepless."
leonard,"you know, maybe you should get some rest --"
victor,"later. first, ive got some unfinished business. a deal that needs closing..."
narrator,"leonard looks at the table, the lavish spread. a beat."
leonard,"sir, ive always wondered... why sue? you could have any woman in the world but --"
victor,"thats why. because i could have any other woman... you know, when they asked caesar ""why england,"" he said, ""because its not mine."""
narrator,int. von doom compound dining hall - late afternoon two dozen employees sit and eat. others serve themselves at the buffet. ben and sue walking into the dining hall --
sue,"i can only stay for one drink, ben. ive got to meet with victor."
ben,wouldnt want to keep vic waiting.
narrator,"they turn a corner and find reed, entering by another door."
ben,"hey reed, what are you doing here? (before he can answer) great, why dont you join us?"
narrator,he quickly shepherds the two of them toward a quiet table. bens stomach growls; so loud that they all can hear it.
ben,"god, im starving. gonna hit the buffet."
narrator,"bens stomach growls again, even louder this time. int. von doom compound dining hall - evening the sun is long gone, and so are most of the diners. the room is darker, more romantic. ben finishes the last shrimp on his plate, pushes it away, belches prodigiously."
ben,pardon me...
narrator,sue and reed stare at him. bens stomach growls again.
reed,are you alright?
ben,i think i need to lie down. bad shrimp.
narrator,"this was bens plan, but he really isnt feeling well, unsteady when he walks away. he looks down at his stomach."
ben,really bad shrimp.
narrator,angle: fireplace. sue looks gorgeous in the light. a beat. a long beat. reed doesnt know where to start with this woman.
reed,feeling better?
sue,"yes, thanks."
reed,thats good. thats uh...good.
sue,you always had a way with words. (an awkward beat) i should be getting back.
narrator,"sue gets up to leave. exasperated, reed tries to think of something, anything, to say."
reed,im really happy for you and victor.
narrator,"she slows down, looking at him. she was hoping for more."
