narrator,"int. cyclotron area hallway - day it is a basement hallway full of lockers which students are banging open and shut as they put stuff in and take stuff out. in their midst, a man is banging on the door marked ""cyclotron room - authorized personnel only!"" professor rosomorf, sixtish, respectable, a good old fashioned professor, hes the head of the physics dept. with him is alexander thorkel, a 40-ish, waspish school administrator. for a scientist as crazily focused as ock, thorkel is a natural enemy."
roz,(knocking furiously) doctor octavius! you are late for your lecture. the students are waiting. doctor octavius!
thorkel,"your friend is impossible professor rosomorf, i told the board we should let him go."
narrator,the light above thorkels head explodes. then all the lights behind him explode in succession. thorkel and roz look amazed...
thorkel,"whats he doing in there, not his crazy experiment again."
roz,you mean his anti-force theory... one day theyll give him the nobel prize for it.
thorkel,meanwhile he is demolishing our university. octavius!! (knocks) open the door.
narrator,int. ocks lab
ock,"the anti-force experiment has now reached the limit of electronic overload safety. therefore, weiner, you will disconnect the overload safety device..."
narrator,"four waldos (three-fingered, snake-like mechanical arms) suddenly thrust themselves into the chamber and begin working, each at a different task. ock is an acknowledged master at manipulating these waldos. he flicks a switch and a searing blue-white beam lances down from a focusing cone and strikes a gram weight marked, ""1,000,000""), illuminating it and filling our ears with a splitting buzz tone. the knock on the door grows louder. weiner comes up behind ock."
weiner,"whoa, doc... someones at the door..."
ock,(ignoring) world class scientific mind and they stick me in the basement with this third rate cyclotron...
narrator,"insert: the dial marked ""relative gravity"" reads ""1,000,000"" but suddenly it snaps to ""0.999999!"""
ock,okey! dokey!
narrator,"the weight begins to jiggle and, for an instant, it appears to lift ever so slightly. int. college physics lab - day this is an enormous room, 100 lab tables. the yellowing smoke of a thousand experiments hangs in the air. a huge american flag dominates the back wall. peter, harry and liz set up their tables. flash reads the daily bugle sports section. peter cant take his eyes off liz. when she looks back he looks down at his gear."
liz,"(softly) what is it, peter?"
peter,(embarrassed) its nothing.
narrator,int. ocks lab weiner opens the door and sees roz and thorkel waiting impatient.
weiner,"yes, gentleman can i help you?"
thorkel,"tell your boss, that his class is waiting."
weiner,(looks) you better tell him yourself.
narrator,"thorkel looks at roz who waves his shoulder, then the both call."
roz & thorkel,professor octavius!!
narrator,professor ock turns and looks at the bewildered men.
ock,"gentlemen, come, you must see this."
roz,"but, your students..."
ock,the imbeciles can wait... i have better things to do than teach introductory physics rosomorf. undergrads are kindless adolescence.
thorkel,you see he is impossible.
ock,thorkel you are the dummiest administrator our university has ever had. (thorkel turns to go) dont go thorkel!! come! look!
narrator,he starts to play his machines handles and buttons.
thorkel,the university pays you to teach something to your students.
narrator,int. college physics lab - day
liz,"well, do you mean nothing... or do you mean something but you wont tell me what it is?"
peter,(regaining) i mean plain nothing.
liz,"well, i guess thats about as nothing as you can get... plain nothing. a beat."
peter,liz...!
liz,"ahh, it is something."
peter,no... look.
narrator,"the equipment on her table is starting to vibrate. they look at it, curiously. we hear the cyclotrons whine begin to build... int. cyclotron room - day everything is shaking like in an earthquake... roz and thorkel seem to dance in their place going crazy with anger and surprise. the whine is deafening! the light is blinding! weiner has his eyes closed and his hands over his ears."
ock,i am going for 20 percent power!
thorkel,no!! dont do that...
roz,ock! its dangerous...
thorkel,ock i warn you...
narrator,"weiner crosses himself. the console erupts in sparks. int. electrical conduit montage - day we follow the electrical overcharge as it crackles along the wires and cables inside the walls and floors. it is making its way up to the lab! int. lab - day all the kids are now trying to hold onto their vibrating equipment. the charge crackles up a wire and erupts at lizs table. a breaker explodes in flames. there is an outburst of ad libs: ""fire!"" ""everybody out!"" thorkel (comes running he is shabby and bewildered) seeing liz trapped behind the fire which is growing from second to second."
thorkel,"keep calm, everybody keep calm. use the front door. everybody out the front."
peter,liz! come on...!
liz,i cant. help me!
peter,im coming!
narrator,"he wades into the fire, but is beaten back by the flames. his sleeve is on fire. he pats it out."
liz,peter!
narrator,flash appears and tries to help but thorkel stops him.
thorkel,"get back, you idiots. you cant go in there!"
narrator,"liz smashes at the window, but this is an inner city school and the windows are covered by steel gates. liz wraps her fingers in the gate."
liz,(out at the street) help! help me!
narrator,"outside the window the air is clear and people come and go. some are stopping to look up at the girl on the second floor who screams (but they cant hear, of course) down at them as the flames close in behind her. peter comes flying in with a fire extinguisher. he fumbles with it. flash pushes thorkel, grabs the extinguisher away from him with a scowl of disdain. liz turns to face the flames. suddenly there is an eruption of co2 clouds and the roar of a fire extinguisher. the flames are beaten down enough for her to leap out. flash is there, holding the extinguisher. people cheer."
peter,thanks for your help flash.
flash,no problem wimp.
peter,our hero has a real way with words.
liz,"oh, why dont you grow up."
narrator,"peter is stung, insulted, turns away. rosomorf peeps in, worried -- faces thorkel."
thorkel,this man will bring a disaster upon this university.
narrator,"ock comes in, starts his lecture calmly as if nothing has happened."
ock,the universe is made up of forces... and counter-forces. science is the study of the forces!
narrator,"flash hands the extinguisher to peter. liz embraces flash, throwing a glimpse at peter who tried so bravely. he looks away and turns the last of the extinguisher on the last of the fire."
ock,"(continues without a hitch) but i... professor otto octavius... have devoted my life to the study of the counter-forces! good job, peter."
peter,"(taking place at lab table) thanks, professor."
narrator,thorkel has walked slowly and uncomprehendingly toward the front of the huge lab. he simply cannot believe ocks behavior.
thorkel,"i dont believe it, i simply dont..."
ock,can we carry on mr. thorkel.
thorkel,"i dont believe... oh, all right carry on professor."
ock,well! this week my dear students i have made a stunning breakthrough...
thorkel,"wait a minute, wait a minute... youve got fire forms to fill out, dr. octavius."
ock,"i have no time for forms, or administrators who persist in interrupting me, mr. thorkel."
narrator,thorkel steams out and bangs shut the door.
ock,i now believe its possible that these counter forces can be... collected... the way the magnifying glass collects the sunlight... and focused into a hard beam i call... weiner!
narrator,"weiner backs away from the blackboard to reveal a word that ock has scrawled in large letters. it says ""anti- force."""
ock,"i call it, the anti-force!"
narrator,ock is plugging a huge cable into a small lucite box with a silver ball inside it.
ock,"(continues as he works) this anti-force, once harnessed, is capable of undoing any natural force at which it is aimed... for instance... (looks up maniacally) gravity!"
narrator,"liz scribbles down a note and mouths the word ""gravity."" then she turns to peter."
liz,(whispers) im sorry...
peter,its alright.
narrator,"ock is ""playing"" his computer like the phantom of the opera at the organ."
ock,we patch in the cyclotron... the lights flicker and go dim.
ock,"pay no attention to the lights... i of course steal its energy, and it looses power. we patch in the cyclotron... and we gradually apply power. the power that i am stealing..."
narrator,"as the whine builds in the lab... ock peers through the lucite box at us, distorted by it. the box is a miniature version of the cyclotrons experimental chamber, and now the blue-white glow begins. it crackles round the silver ball."
ock,"and so we stand, four square against the fundamental force that orders and maintains our universe... gravity... which is holding down this goddamn ball. rise!"
narrator,the lights go totally dark. the kids react with whoops and catcalls.
harry,what a crock...
peter,shut up harry... this is very interesting.
ock,mr. parker! have you some... interesting observation youd like to share with the class?
peter,no sir...
ock,then shut up! and pay some attention to the experiment.
narrator,ock peers at us through the lucite box as the silver ball begins to rise. ocks face is ecstatic.
ock,rise! rise!!!
narrator,"the silver ball suddenly shoots up, shattering the top of the box. it flies up to the ceiling where it shatters a light fixture. the shards rain down on ock who reaches out and catches the falling ball and scales it in a raised fist."
ock,now thats what i call an experiment!
narrator,"the cyclotron whine cuts out and ock wheels to the computer. he hits a key and several colored projection beams lance out of the back of the room. they pierce the smoke and light a projection display in the front. two colored spheres one, yellow, one blue touch where their circumferences meet. behind them is a black depiction of ""space""."
ock,you are looking at a representation of two universes. our blue one. our real universe... something we can touch and feel and see and draw calculations about. this is us. the yellow universe... this is something else. some other dimension... something... on the other side!
narrator,ock hits another computer key and a hole appears where the two spheres touch. the blue and the yellow marbleize with each other. the colors swirl until both spheres are
ock,"if it were possible to generate enough power behind it, the anti-force could wipe out not just gravity... but all our universal forces at the same time. in effect... it would blast a hole between this universe and the next. each... (indicates green spheres) would flow into each other. no blue universe. no yellow. end, finished, over."
liz,(with a students ear) that sounds like a scenario for the end of the world.
ock,"my girl, it is! it is. it would mean wiping out everything thats known... and letting in everything thats unknown."
flash,isnt that a little dangerous?
ock,"dont worry yourself, true inter- dimensional penetration is still purely theoretical, but one day... maybe very near... maybe in the 21st century..."
narrator,"int. basement hallway - day peter, liz, flash and harry all take books from their lockers."
liz,"(whispers to peter) look, its just... i dont know... when you and flash go after each other like that..."
peter,(whispers) hes not my type.
liz,he doesnt have to be.
peter,check.
liz,"and besides, hes not all bad."
narrator,peter looks at flash whos a few lockers down. flash has taken a football from his locker and is spinning it on his finger with great joy and concentration.
peter,"you dont get nicknamed flash because youre a rocket scientist, liz."
liz,"give it up, parker. youd die for a nickname like flash."
peter,"yeah, of embarrassment."
narrator,kim comes by and leans seductively by her locker. kim is a ripe one and hot-hot-hot!
kim,"(teasing) hey, flash... im scalping a pair of the midnight madness wrestling match tomorrow night."
flash,the slammies??? id kill for that!!!
kim,would you pay $125?
flash,"well, uh, i... gee... if... can i tell you tomorrow?"
kim,"(moving on) you snooze, you lose. hiya liz..."
liz,"kim, you know peter and harry? this is my new roommate... kim nickson."
narrator,"kim is pulling her pet, a foot long salamander, out of her locker. she wraps it around her neck and turns to the boys. they go bug-eyed!"
kim,"(interested) hellooo, peter."
peter,(embarrassed) hi...
liz,were going to the student reunion meeting. you coming?
narrator,"peter looks at kim. wow. then he looks at liz whos adjusting herself in a small mirror. harry jabs him in the ribs. yeah, yeah!"
peter,(frustrated) i cant... i gotta go over to the daily bugle. im trying to sell some photos.
kim,"soooh, a photographer...?"
peter,"just an amateur. well... nice meeting you, kim."
kim,yeah... i bet it would be.
harry,can i be your date for the reunion shooshoo?
kim,no jerk!
harry,(she turns to go) what did i say...
liz,"its not what you said, its how you say it, shooshoo!"
narrator,"everybody leaves and harry is left alone, he throws his bag down."
harry,damn!
narrator,peter turns to go and comes face to face with the hulking weiner.
weiner,"peter, doc ock wants to see you."
peter,about my data i bet.
weiner,i dont know.
peter,"he knows about my work on the planetary conjunction, doesnt he?"
weiner,(lies) i dont know.
narrator,int. control room - day peter enters wide-eyed behind weiner. this place is a far cry from the experiment in the lab room. its a fantastic netherworld to which no undergrad gains entrance. no one but peter. ock is sitting in a swivel chair with his back to peter. he has the look of captain nemo in his nautilus. this is ocks domain.
peter,"hello, professor octavius. (no response) i really admired your experiment."
ock,"(back to peter) we have a lot of interests in common, peter. perhaps we should put our heads together, if you know what i mean..."
peter,(flattered) that would be... great.
ock,"(turns with a smile) now you take the planetary conjunction. this saturday night we will witness saturn, jupiter, the moon, the earth, the sun... all in a row. never seen within the memory of man, or measured for its effect. the total gravitational force must be quite exceptional. isnt that the subject of your paper...?"
peter,"yes sir, ive worked out a new way to calculate the combined gravitational effect."
ock,"im a busy man, mr. parker. but i think i could find the time to go over it with you. make sure it all... checks out."
peter,"well... im sort of working with professor rosomorf and he suggested we kind of keep it between us. he thinks that my theory is... well, i dont know..."
ock,"(to himself) the scoundrel... (turns angry) i want to see that data, peter!"
peter,"but professor octavius... if i knew you were interested... sorry, ive already given it to... professor rosomorf, and he is after all the head of our physics department... and i couldnt..."
narrator,ock turns sweet again. he smiles too broadly.
ock,"well, im certain something can be worked out. run along, young man."
narrator,peter begins to leave.
ock,just a minute... how about if i show you my discoveries... something i never showed to any other student... as a matter of fact to anybody at all.
peter,"well i am really flattered, i mean id love to... but i..."
ock,very well shall we say if you come here tonight...
peter,but professor i dont now if i should...
ock,make it eight sharp... ill be waiting for you... right here...
narrator,peter looks worried then leaves. ock turns to weiner who slouches against the wall smiling.
ock,"the same academic world thats so keen to embrace that boys undergraduate work, ridicules my anti-force theory as quackery. i ask you, weiner... what is our society coming to? ha!"
weiner,"they are all a bunch of brainless assholes, thats what i say..."
ock,weiner! go get me that boys data!
weiner,cost you fifty bucks.
ock,"(weiner hissing) just get it. well negotiate your fee when you have the data, alright weiner?"
narrator,"ext. daily bugle - day establish as art deco building well beyond its prime. a sign says: ""the daily bugle."" peter enters the building."
jameson,"garbage! absolute, 100% garbage!"
narrator,"int. jamesons office - day very forties, very messy. j. jameson scans some photos as peter stands helplessly by."
jameson,bag ladies. i hate bag ladies.
peter,"yes, sir."
narrator,"jameson is 50ish, grey at the temples, brush cut on top. he too is forties. his chewed up cigar is forties. this guy is a hard case."
jameson,"(looks at the other photos) little kids... i hate little kids. this is a daily newspaper. we need news value photographs, not artsy-fartsy shit!"
peter,"yes, sir."
narrator,jameson comes to a picture of a business suited man with a mohawk. peter smiles in anticipation.
jameson,kid? you want a pros assessment?
peter,"yes, sir!"
jameson,"(handing photos back) your photos suck. (cigar for emphasis) parker, my readers are morons. i gotta grab them by the eyes. every time you press the button of that nikon of yours it costs you fifty-five cents. so the next time youre about to take the plunge, ask yourself, am i taking dog bites man? because if you are..."
peter,"i know, i know. you want man bites dog..."
jameson,"parker, this is the post modern 20th century. i want man eats dog! get out!"
narrator,"ext. street - day a seedy east village walk up. peter takes his camera and takes various shots of a wino. all in. he climbs the stairs to his building, looks through the mail, he collects from a beaten down mailbox."
peter,"(reading) rent! rent, more bills, rent... electricity, bills..."
narrator,"int. peters apartment - day a one-room, shabby roof apartment, a chaos of books and papers. a photo enlarger and darkroom baths in kitchen pots; 8x10s tacked to the walls; a spare camera and lenses. self-consciously wacky kitsch; plastic dinosaurs, wind-up toys, a stuffed carp. an unmade bed and a 50s dinette set are the only furniture. a grimy skylight leads to the roof. its not a pretty place, but it has personality. a voice from the kitchen, a shadow of an intruder, is sneaking around."
peter,theres nothing in there worth stealing!
may,(from within the kitchen) thats the understatement of the year.
peter,"aunt may, youre trespassing."
may,(comes in) i was just so desperately bored... i thought id come over and make you dinner...
peter,i am old enough to... to make my own--
may,but i didnt feel like getting to know your roaches.
peter,ill introduce you.
may,oh. and those foul chemicals in the pots...
peter,"i take pictures, remember?"
may,"anyway, ive decided to kidnap you for dinner in forest hills..."
narrator,"she grabs her coat, crosses back to peter and tugs on his shoulder."
peter,its friday night...
may,yes. do you have a date?
peter,no.
may,then come on.
narrator,"int. large computer lab - night it is dark and empty except for computers. sitting at it, lit by the glow of its screen, is solomon rosomorf (roz). as he works, a door opens behind him. someone walks quietly through the lab. rosomorf keeps working. the intruder approaches..."
thorkel,"(at his ear) professor rosomorf, what happened here?"
roz,someone tried to rob me of some paper... i suspect they were looking for that one.
thorkel,what is it?
roz,(unruffled) award winning stuff. (turning slightly) peter parkers data on the planetary conjunction. damn lucky i hid it in my computer under another title.
thorkel,"my god, whats going on in our school? first professor octavius almost blows up the physics lab... now this. you report it in triplicate, of course."
roz,"thorkel, be careful when you talk to octavius. remember... the man is a very fragile genius. one day hell bring us all the noble prize."
thorkel,"rosomorf, the man is a very dangerous crackpot!"
narrator,off screen the voice of the cyclotron whine begins to build.
roz,thats him again. hes working day and night.
thorkel,"i tell you the man is very dangerous. (the whine grows louder) come on rosomorf, lets stop him before this building will explode."
narrator,"int. cyclotron room - night ock and weiner are at work as before. ock takes no notice of the two men who come in, nor the worker who comes in behind them and sets to work attaching a big lock to the door."
thorkel,"shut it down, octavius."
narrator,ock ignores him. weiner touches ocks shoulder. ock ignores him too.
thorkel,youve blown half the circuits in the science center.
ock,call an electrician.
thorkel,i have called the locksmith.
ock,what... what is he doing.
narrator,he points toward the worker whos working on the lock on the main door.
thorkel,we have to shut your lab down and take a look at the lines.
roz,"please, otto, we must lock it up."
ock,(to thorkel) youre denying me access to my cyclotron?!
thorkel,you bet.
narrator,"ock glares back and forth between the two men, the worker, and weiner. then he pulls back the red power throttle. the whine descends. the waldos pull back and dangle from their panel. the whine dies."
ock,"(contemplating) okey, dokey... just give me till tomorrow. i want to clean up my papers. tomorrow... ha... tomorrow you can have this room..."
roz,oh... well thorkel... few more hours wont make a difference.
thorkel,i hope.
narrator,"he signals to the worker to stop. int. apartment of aunt may and uncle ben - night the n.y. mets are playing baseball on t.v. peter watches with his uncle ben, a paunchy 65 years old in polyester slacks and a comfy old sweater. a n.y. mets cap is perched on bens head. a beer can is in his hand. a cluttered but familiar living room sprawls comfortably around them."
ben,another brewski?
peter,"no, im fine, uncle ben."
ben,"(at t.v.) yah! way to do it. alright! (to peter) you dont follow the mets like you used to, do you, pete?"
peter,"no, not so much anymore."
ben,"funny. when your mom and dad, uh, passed away... i had this idea... i wanted you to be the best baseball player that ever was. geez, what ever happened to that?"
peter,little league.
ben,(soft and warm) yeah... babe ruth you wasnt.
narrator,aunt may enters.
aunt may,its on the table! turn off the tv!
narrator,"ben nods, rises sluggishly and slowly, and turns the sound off only. peter moves toward his aunt in the doorway."
aunt may,"hows that girl you told us about, peter?"
peter,liz? shes great... but she has a boyfriend.
narrator,int. the dining room - night peter passes aunt may and takes his seat.
aunt may,a boy your age should have a girlfriend.
peter,aunt may... she has a steady boyfriend.
aunt may,"peter, any girl thats worth your attention is of course gonna have a boyfriend... but if she really gets to know what you have to offer shell... you get my drift?"
ben,"look, just leave him alone, okay. when hes ready for girls hell be a holy terror. (winks) its in the blood. (now serious business) lookit, how are you fixed for money, pete? maybe i can help you out a little."
peter,"(lying to them) no, im alright. my scholarship covers almost everything, and i sell some photos here and there. today my physics professor asked for some of my work... he wants to study my data. they might publish my work in the science magazine... thatll bring me some money..."
ben,(practically cheering) publish your work?! you hear that may...?
peter,"(embarrassed laughs) yeah, in fact i have to leave a little early tonight, to meet professor octavius... he offered me to be his assistant..."
ben,whoa! did you hear that may...?
aunt may,"oh, peter, you promised youd spend the night..."
peter,"i... i cant, aunt may. professor octavius wants to discuss my new findings."
aunt may,"(disappointed) peter, what you should be finding... is a nice girlfriend."
narrator,int. basement cyclotron room - night weiner is eating a large sandwich and a drinking a coke.
ock,ill show them... closing the cyclotron on me... weiner!
weiner,"yes, professor..."
ock,where is he? its ten past eight oclock...
narrator,a knock
weiner,(with mouth full) that must be him. he opens the door.
peter,good evening.
ock,"you are late. (to weiner) weiner, go outside and get us something to eat. and dont steal it! just buy it. ill reimburse you."
weiner,(to peter) do you want anything parker?
peter,"no thank you, i just had dinner at my aunts..."
ock,"piss off, weiner!"
narrator,"weiner leaves. peter wanders around. he goes into the experimental chamber, he overlooks the spider which is scuttling away and crawls inside the open window... and into the chamber."
ock,"okey, dokey, parker... how would you like to take weiners place... i mean, be my assistant?"
peter,"well, professor, that would be a great honor, but im already working with..."
ock,"rosomorf... that imbecile. dont you understand, kid, that i am about to uncover the greatest discovery since einstein came up with his theory of relativity... the ""anti-force."""
peter,wow! the theory of the anti-force! you should go for the noble prize professor...
ock,"noble shmoble, i am going for a much bigger prize kid. okey, dokey. let me show you, kid, what i got here."
narrator,ock begins the experiment. we move in past the shattered window. we see the spider crawling on the chambers gear.
ock,"present maximum anti-force power to date is 38 percent of theoretical limit. i have patched in the variable particle-wave accelerator... (shrugs) i will now try to reach 50% power... (big breath) and if your paper has any value... i can use it to get the power im missing to create the anti-force, to break through and beat any other form of power in our or any other universe, capish!"
peter,"sorry, professor, i cant do it. i gave my word to professor rosomorf."
narrator,"ock is angry... ock now sees the spider. he shoots out a waldo to try and crush it but the spider is too fast. the waldo slams against the wall of the chamber. he starts to push every button or switch in sight. a deafening whining starts. an urgent warning tone causes ock to look at the ""relative gravity"" dial. it is at ""4.999999kg"" but suddenly the numbers start to tumble rapidly. insert: the glowing 5kg weight. insert: the power dial inches toward 50% power!"
ock,"(screaming) 50 percent... anti-force... 50 percent... thats all im missing! parker, we can be rich together!"
peter,sorry... id better go now.
ock,"(really angry now) youll be sorry, parker."
narrator,"peter leaves. another urgent warning tone causes ock to look at the monitor screen. on it, flashing red, is the word, ""overload!"" ock pushes the red power throttle forward! the whine increases to a pulse and throb. int. experimental chamber - night incredibly lit, the spider is dropping on its shimmering web-strand down toward the 5kg weight which now glows in time with the throb and pulse. int. the control room - night the monitor is flashing ""maximum overload - shut down!"" ock continues with the experiment. and then he sees the spider!"
ock,"you! get out of there, you creeping..."
narrator,he tries to shove the spider with his hand. int. experimental chamber - night through the blue-white we can barely make out ock on the other side if the shattered window. he sends two waldos after the spider. the spider evades him and jumps onto the professors back. it then climbs onto the professors neck and bites him.
ock,(anguish) noooooooooooo!
narrator,"the gravity dial goes to .000001, then pops back up as ocks tiny world goes berserk. dials spin, crack, explode or droop liquidly. wires dance on the console which erupts like the 4th of july. ock begins to float. his shirt begins to tear away. a dial floats by with its pulled wires undulating like a medusa. waldos smash through the walls and flail like snakes. ocks yellow thermos distorts and explodes! ock, his hair wild, face locked in a multi-g grimace, is pinned halfway up a wall that is showering the room with sparks."
ock,(ecstasy above the din) its an energy storm! okey! dokey!
narrator,"we see clearly the spider still stuck to his neck. the big beast buffets and shakes. tubes, junctions, valves and whatnot fall off, crashing to the floor where they twitch and writhe with a life of their own. then, an enormous explosion rips a large hole in the cyclotrons side, sending debris and a hundred micro- streams of electronic particles lancing in our direction. int. basement hallway - night ultimate weirdness! the pulsing blue-white light penetrates first the door of the cyclotron room and then the very walls! lockers bang, lamps pop, the ceiling sags in a surreal, rubbery way. the walls sag too! the cyclotron sign pivots and embeds itself in a wall. a ladder sinks in the wall. the blue- white light dances wildly about in pulses. then, suddenly, it stops... dead silence. weiner comes running in holding a double decker sandwich and a large bottle of pepsi. weiner enters ocks lab, singing, not at first noticing whats going on. suddenly he stops dead. int. cyclotron room - night a scene out of dalis surrealistic canvas. there are things inside of other things. dials look like dali watches. this place has been rippled to the max! ock lays face up, unconscious on the floor, a waldo across his chest. the spider is weaving its web. camera slowly down to see ock. pipes and wires are stuck to his body. the waldo seems to be wrapping him. he wakes up to see those mechanical arms buried in his body. they weave around him as if they are looking for prey. he tries to tear them out, but they seem to be a part of his body, like his other limbs. he screams. suddenly weiner sees ock."
weiner,professor... what happened to you? what did you do...
narrator,suddenly one of the waldos hits him so strongly that he flies back and out through the door to the corridor. int. basement hallway - night
weiner,oh my god... what happened here...
narrator,"he hears the police sirens approaching, he runs away."
weiner,i better get out of here.
narrator,"ext. the empire university - night the long scream segues to a police siren. a cop car pulls to a halt in front of the college. many nypd cars are already there, along with a nuclear regulatory van, some ambulances, a van from the environmental protection agency and two tv vans. roz runs across the lawn. police struggle to hold back the crowd of press, students and general gawkers. j. jameson pushes to the front of the mob in time to see two cops hustle a bugle photographer back into it. the man shakes his head. jameson throws down his cigar, stomps it, and pulls out a fresh one. thorkel arrives to address the crowd."
thorkel,"(through bull horn) there is no danger. please go back to your dorms. i repeat, there is no danger."
jameson,"(approaches him) spill it out, professor! the public wants to know!"
narrator,the crowd closes on thorkel.
thorkel,who are you?
jameson,"jameson, daily bugle, chief editor, now what really happened here?"
thorkel,there will be a press announcement in the morning mr. jameson... now if youll excuse me.
narrator,"this elicits a flood of ad libs: ""i heard a terrible explosion?"" ""nuclear accidents?"" ""meltdown?"" ""genetic engineering?"" ""are you guys making mutants in there?"""
thorkel,"i have nothing to say... there will be an announcement. now, please go home... everybody... we must clear the grounds..."
narrator,"in the back of the crowd are peter, harry, liz, flash and kim."
flash,you think theyll cancel classes?
harry,they must... the whole building must be contaminated with some kind of poisonous gas.
peter,how about nuclear contaminations?
kim,my god... lets beat it. but nobody moves.
liz,"(more interested in other things) could anyone be in there, peter?"
peter,(concerned) i dont know... maybe professor octavius. he usually works late...
flash,"that nut, i bet it was all his doing..."
jameson,(seeing peter) hey parker! peter parker!
narrator,peter pushes forward.
peter,mr. jameson! what are you doing here? whats going on?
jameson,"thats for them to know, and for you to find out."
peter,"but sir, they wouldnt tell us. you heard thorkel... he said..."
jameson,"a press announcement tomorrow...! but we must know tonight parker. this is your university, right..."
peter,"yes, but..."
jameson,you got your camera?
peter,"sure, but i cant--"
jameson,a hundred dollars says you can?
peter,yes sir!
jameson,"get inside and get pictures, fifty bucks."
peter,you just said a hundred.
jameson,"seventy, but i want blood and gore."
peter,(calling back) seeya guys.
narrator,he dashes off. flash shakes his head in dismay at this guy.
liz,where is he going?
jameson,to make fifty bucks.
narrator,"ext. science center - night peter approaches a cyclone fence keeping low and out of sight. he leaps it like a skirmisher but fails ignominiously in a heap. hes torn his pants and cut his leg. he moves to the side of the building. a dumpster sits next to a fire door. its locked. as peter mulls over his next move, the lock clicks and the door slowly opens. peter leaps on the dumpster... and falls in. int. dumpster - night peter lays in the garbage, a pained look on his face. he rolls over and comes face to face with a wet daily bugle. the headline reads, ""wave of violence rips city!"" he pulls himself up and peers out. he sees a uniformed guard hold the door open for three men in radiation suits who remove some weirdly fused objects. when they let the door swing closed, peter stops it by inserting the newspaper in the top. ext. fire door - night peter squeezes inside and jumps to knock out the newspaper. the door closes behind him. int. basement hallway - night skewed, strange, surreal, peter stares at the weirdness and fumbles with his camera. he snaps off a few shots, then freezes when he hears a familiar voice."
roz,(filtered through face mask) take it easy. take it easy with him.
thorkel,take him away and never bring him back!
narrator,"now we see roz and thorkel following 2 guards carrying ock in a stretcher. they all wear radiation suits. a waldo sneaks out from under the sheet and hits thorkel, as fast as lightning. he falls back. hes covered with a sheet and attached to life support equipment. octavius moans."
thorkel,what was that?
roz,what was what?
thorkel,what hit me?
roz,what hit you?
thorkel,i dont know. it was so fast.
roz,"youre going to be fine, otto."
